addedAt,albumArtistsNames,albumName,albumPopularity,albumRecordLabel,albumReleaseDate,artistFollowers,artistName,artistPopularity,secondaryArtistsNames,trackDuration,trackFeatureAcousticness,trackFeatureDanceability,trackFeatureEnergy,trackFeatureInstrumentalness,trackFeatureKey,trackFeatureLiveness,trackFeatureLoudness,trackFeatureMode,trackFeatureSpeechiness,trackFeatureTempo,trackFeatureTimeSignature,trackFeatureValence,trackName,trackPopularity,trackIsrc,trackNumber,trackUrl,isLocal,isLikedByUser,artistUrl,artistGenres,albumUrl,albumUpc,albumType,addedBy
2024-01-05T03:30:57Z,Tonique & Man & Jean Tonique & Mi Man,Opening Soon,49,TONIQUE Records – Grand Musique Management,2023-09-01,1985,Tonique & Man,37,Jean Tonique & Mi Man,03:37,0.407,0.662,0.624,0.0107,11,0.47,-8.654,0,0.0247,109.994,4,0.776,You Make Me Feel So Good,45,FR9W12239684,2,https://open.spotify.com/track/6lx8BAoZxATQV3cDPitrbB,stream,true,https://open.spotify.com/artist/42vNl6qfOzdJe4oiTPONpq,,https://open.spotify.com/album/5YX88yWrZXIXhyPTpNQhHb,3663729262561,album,Oskar
2024-01-02T08:21:19Z,veggi & TyriqueOrDie,PIXAR,33,Lowly,2023-08-25,61597,veggi,45,TyriqueOrDie,02:40,0.27,0.843,0.683,0.0,5,0.221,-7.241,0,0.363,122.91,4,0.365,PIXAR,40,CA5KR2371621,1,https://open.spotify.com/track/3K2AjofnBXR4IiKdI4jdWP,stream,true,https://open.spotify.com/artist/1hrOvw6197WGlXcIBJAp7v,,https://open.spotify.com/album/5K41VmBBw9UpuP2WCCuMLw,795397947693,single,Oskar
2024-01-02T08:15:13Z,Oppidan,Send It,31,Night Bass Records,2022-07-22,21430,Oppidan,43,,04:08,0.49,0.89,0.39,6.58E-4,6,0.197,-5.381,0,0.509,135.1,4,0.419,Send It,39,USYBL2201324,1,https://open.spotify.com/track/3XXaTjKc9lC9KFgWcw6pil,stream,true,https://open.spotify.com/artist/338p7qzZTDJSHJzSjIZMFK,2-step,https://open.spotify.com/album/5g7CEzWNmFoQGAsWyUT1MU,840200512411,single,Oskar
2024-01-02T08:06:15Z,GEE LEE,WOW,49,Crucible Records,2022-09-20,19068,GEE LEE,58,,02:07,0.0503,0.678,0.889,0.136,5,0.26,-4.511,0,0.27,124.226,4,0.531,WOW,57,QZNWX2274246,1,https://open.spotify.com/track/0Xv27S8peZCOEMAptYu9cq,stream,true,https://open.spotify.com/artist/77uLXqHKG5n6UYMUr0b0e5,,https://open.spotify.com/album/5kC2MWZ40O3ldww0RezBBC,197210035066,single,Oskar
2024-01-01T07:15:27Z,Raphael Saadiq,Instant Vintage,50,UNI/MOTOWN,2002-01-01,541591,Raphael Saadiq,50,Angie Stone & Calvin Richardson,03:24,0.172,0.892,0.377,0.0,7,0.157,-7.744,1,0.346,95.992,4,0.745,Excuse Me,38,USUR10200142,7,https://open.spotify.com/track/72V3zdMD3x7CxNhtN7xYX5,stream,true,https://open.spotify.com/artist/6g0Wah2YFtb1rFgKhUktlo,"Funk, Neo Soul, Soul",https://open.spotify.com/album/2Dfk3iSj303wZD28aXq5ov,00044001665424,album,Oskar
2023-12-31T02:28:21Z,Oppidan,Lakitu,26,Oppidan,2022-11-18,21430,Oppidan,43,,03:59,0.0846,0.908,0.793,0.578,4,0.0891,-4.338,0,0.279,129.995,4,0.439,Lakitu,34,GB8KE2213380,1,https://open.spotify.com/track/5nNlZr313BQHVEWjA1cJmy,stream,true,https://open.spotify.com/artist/338p7qzZTDJSHJzSjIZMFK,2-step,https://open.spotify.com/album/5wJ5dfgwP2z6dwaHjxRjZ9,5056580879357,single,Oskar
2023-12-31T02:21:33Z,JEV,KILLING ME,30,Dergoshot Recording LLC,2022-05-06,3863,JEV,40,,02:30,0.122,0.799,0.81,0.857,11,0.69,-7.696,0,0.128,128.008,4,0.52,KILLING ME,38,QZHN32229328,1,https://open.spotify.com/track/0Pdr83UDj15T2VQ6edjj5F,stream,true,https://open.spotify.com/artist/6StZbL9v3UpuaMwIoq8fyW,,https://open.spotify.com/album/4HsOYd2a1HF7Ki4ltyzdDA,196833970815,single,Oskar
2023-12-27T04:47:39Z,Yin Yin,Takahashi Timing,38,Glitterbeat Records,2023-11-15,89834,Yin Yin,47,,05:24,0.00233,0.735,0.82,0.724,6,0.0642,-8.931,0,0.0442,118.999,4,0.728,Takahashi Timing,45,DETP62300092,1,https://open.spotify.com/track/5fYTGGSAxJz2cSWAAWwGZG,stream,true,https://open.spotify.com/artist/2sLMYvxNmHIYNx6re1WUM2,Dutch Indie,https://open.spotify.com/album/4FB2v9d5YbuygEMXFFYkfO,3663729282163,single,Oskar
2023-12-26T23:46:55Z,The Funkees,Dancing Time: The Best of Eastern Nigeria's Afro Rock Exponents 1973-77,39,Soundway Records Ltd,2012-04-09,30704,The Funkees,30,,03:29,0.435,0.56,0.762,0.0252,10,0.112,-9.755,0,0.136,91.683,4,0.586,Break Through,27,GBUQH1200034,12,https://open.spotify.com/track/2bbXXj9Eai0iOT6pLXcFcV,stream,true,https://open.spotify.com/artist/6dqBherxR2n5xMfqAI0L2J,"Afro Psych, Afro-funk, Afrobeat, Afropop",https://open.spotify.com/album/5yuCUyZ5I9rgKQj9ljAkmJ,5060091551176,compilation,Oskar
2023-12-21T22:58:59Z,Michael Benedikt,You Give Me Something,24,a division of zmg.bio,2023-11-10,525,Michael Benedikt,32,,02:19,0.669,0.854,0.295,0.757,11,0.101,-15.818,0,0.0687,100.026,4,0.65,You Give Me Something,32,USA2P2351175,1,https://open.spotify.com/track/5qRMWE3qd1KrepciS7LQsa,stream,true,https://open.spotify.com/artist/0wPKETcuVAcrtFRpBF29WL,,https://open.spotify.com/album/4thRlYGTSvmueQd2oLU0NG,196922676451,single,Oskar
2023-12-21T08:33:12Z,Childish Gambino,"Awaken, My Love!",83,Glassnote Entertainment Group LLC,2016-12-02,12174386,Childish Gambino,79,,06:22,0.101,0.539,0.359,0.541,2,0.0899,-9.812,0,0.0372,200.082,3,0.721,Baby Boy,63,USYAH1600110,9,https://open.spotify.com/track/5xaZtThStjYVrv7vCs6mSQ,stream,true,https://open.spotify.com/artist/73sIBHcqh3Z3NyqHKZ7FOL,"Atl Hip Hop, Hip Hop, Rap",https://open.spotify.com/album/7caGY3YPOchIO8xLvTKWN4,0044003187641,album,Oskar
2023-12-21T04:20:22Z,DARGZ,The Duke,48,Papercup Records,2022-01-28,19129,DARGZ,53,Moses Boyd & Simon Dufour,01:50,0.485,0.626,0.536,0.393,6,0.103,-7.407,0,0.112,91.17,4,0.635,The Duke,55,DEWA72200019,1,https://open.spotify.com/track/6Sn8gX7ls3ub1mKEpvBD5S,stream,true,https://open.spotify.com/artist/0AggcZhPMyJglaaruoxJpN,,https://open.spotify.com/album/6Hew2wHi3fBiGGLaBxYRtu,4018939509613,single,Oskar
2023-12-20T04:30:30Z,Wale the Sage,bleue.,57,UnderCurrent,2021-09-10,73375,Wale the Sage,49,,02:34,0.695,0.774,0.447,2.21E-5,4,0.126,-10.116,0,0.119,140.013,4,0.779,Bleue,64,QZS7J2110164,1,https://open.spotify.com/track/0LwwQLNOCvQF9xqD9rJ0Un,stream,true,https://open.spotify.com/artist/4alndwWPbM9ApMYLjg19oD,,https://open.spotify.com/album/4aGT0S4pchi25g6mtEbZ5j,717340226785,single,Oskar
2023-12-19T07:43:26Z,DM 90,TOKYO SHAWTY,33,Союз Мьюзик,2023-04-10,15728,DM 90,43,,01:42,0.195,0.905,0.743,0.0281,4,0.108,-10.447,0,0.201,149.933,4,0.57,TOKYO SHAWTY,41,SMRUS0074597,1,https://open.spotify.com/track/4Z5e88QunaQrirv3nXDx7L,stream,true,https://open.spotify.com/artist/7pVTLdf8j65BYsLYmIuesd,,https://open.spotify.com/album/3iFDCw44mNotpi39NmLKTH,5063018929201,single,Oskar
2023-12-16T00:01:56Z,DBBD & Miss Bashful,SLUT BOPZ VOL. II,41,DBBD,2022-12-16,12508,DBBD,46,Miss Bashful,04:34,0.00158,0.74,0.93,0.842,9,0.0712,-5.67,1,0.0672,154.985,4,0.821,Extend The Call,29,QZS632226038,5,https://open.spotify.com/track/75HXyU5pghMcP25dK45HjQ,stream,true,https://open.spotify.com/artist/69UVGTxhvI9zrl4tVafMgC,,https://open.spotify.com/album/0IAABvotd3UAkizEw7gQp2,197745833403,single,Oskar
2023-12-15T01:34:34Z,Marlon Craft,"HOMECOURT ADVANTAGE, Vol. 1",51,Marlon Craft LLC,2021-09-21,149425,Marlon Craft,56,,01:46,0.223,0.396,0.586,8.11E-5,2,0.59,-5.418,1,0.351,175.576,4,0.68,OH LORD,49,QZK6F2168332,1,https://open.spotify.com/track/3ouzyWC8PKFm5OkNzECYtM,stream,true,https://open.spotify.com/artist/7MigDh04CCntQbsBvugEmb,Nyc Rap,https://open.spotify.com/album/0m4BEvjxcYfa78HlscT2g7,196398981035,album,Oskar
2023-12-11T23:25:56Z,João Gilberto,Joao,51,Decca (UMO),1991-01-01,597980,João Gilberto,63,,03:51,0.771,0.463,0.287,0.0251,1,0.126,-18.414,1,0.18,88.748,4,0.558,Rosinha,24,USWWW0128441,3,https://open.spotify.com/track/25iyJ31q124taHJg8b6prA,stream,true,https://open.spotify.com/artist/77ZUbcdoU5KCPHNUl8bgQy,"Bossa Nova, Brazilian Jazz, Cool Jazz, Jazz Guitar, Samba, Violao",https://open.spotify.com/album/64nNH3zUc8rmxLu7235fSK,00042284818827,album,Oskar
2023-12-07T15:32:39Z,Antoha MC & Zivert,СПИЧКИ,28,Первое Музыкальное / WELCOME CREW / СЕМЬЯ,2023-07-21,90905,Antoha MC,39,Zivert,04:49,0.141,0.572,0.661,1.16E-6,11,0.14,-7.179,0,0.338,129.553,3,0.631,СПИЧКИ,35,RUB422302010,1,https://open.spotify.com/track/2ONpbNztb0Pvr1I4ovhJjf,stream,true,https://open.spotify.com/artist/6OqmKFaRcw0f23m5PQ9CrL,"Russian Alt Pop, Russian Indie",https://open.spotify.com/album/1C3Xf3DpmdvznYvuXAYu4R,5063316219684,single,Oskar
2023-11-29T18:51:06Z,GUM & Ambrose Kenny-Smith,Minor Setback,38,Spinning Top Records,2023-04-24,48574,GUM,37,Ambrose Kenny-Smith,03:07,0.00155,0.602,0.871,0.0475,7,0.143,-4.037,1,0.0609,80.025,4,0.875,Old Transistor Radio,34,AU9Z12300032,2,https://open.spotify.com/track/3r4evVssL9esKwSU12NcPd,stream,true,https://open.spotify.com/artist/4Oov8BULUOBiX6UVpP04JW,Neo-psychedelic,https://open.spotify.com/album/6olEZ2LGvSTZW74nhiWeFG,617308050660,single,Oskar
2023-11-29T13:05:24Z,Langston Bristol,Dolla n' A Dream,39,YOOF Music,2023-10-09,12118,Langston Bristol,39,,01:26,0.214,0.582,0.487,0.0591,2,0.311,-8.944,1,0.247,176.818,4,0.623,Dolla n' A Dream,47,QZTAY2337059,1,https://open.spotify.com/track/64lW9PI1BvpMyN7Zj6hVGF,stream,true,https://open.spotify.com/artist/06gQAoURCBTZrRk850fP16,,https://open.spotify.com/album/4XqXVhJb1HxegCcaJJyr2L,197953040655,single,Oskar
2023-11-29T12:43:47Z,Kojaque,PHANTOM OF THE AFTERS,54,Soft Boy Records,2023-10-27,45425,Kojaque,42,,02:31,0.518,0.295,0.787,0.0148,6,0.203,-7.183,1,0.269,86.752,4,0.804,WAGYU,38,DGA082306062,9,https://open.spotify.com/track/0LPyuD8uVS5lOHHxXLZLjR,stream,true,https://open.spotify.com/artist/3ZHJIsD3uMwwjXlSpDzPtY,Irish Hip Hop,https://open.spotify.com/album/5qTMbYlI0vyyAHtOhajcOy,3617226453625,album,Oskar
2023-11-29T12:25:55Z,Kojaque,PHANTOM OF THE AFTERS,54,Soft Boy Records,2023-10-27,45425,Kojaque,42,Gotts Street Park,03:08,0.504,0.614,0.57,0.0,10,0.734,-6.375,0,0.211,78.384,4,0.817,BAMBI,45,DGA062304055,4,https://open.spotify.com/track/47CXk0Q9bAMbraj2WZHLQu,stream,true,https://open.spotify.com/artist/3ZHJIsD3uMwwjXlSpDzPtY,Irish Hip Hop,https://open.spotify.com/album/5qTMbYlI0vyyAHtOhajcOy,3617226453625,album,Oskar
2023-11-27T20:33:51Z,Oppidan & Hans Glader & Paige Eliza,Know Myself,19,Oppidan,2022-05-20,21430,Oppidan,43,Hans Glader & Paige Eliza,03:52,0.0231,0.894,0.801,0.116,5,0.105,-4.245,0,0.364,131.973,4,0.673,Know Myself,27,GB8KE2204814,1,https://open.spotify.com/track/5tB5Ve37pCLLrL9hucHVJi,stream,true,https://open.spotify.com/artist/338p7qzZTDJSHJzSjIZMFK,2-step,https://open.spotify.com/album/3Ssb3VUagOWi8snc7IU0gK,5056580829741,single,Oskar
2023-11-27T18:36:29Z,Anoyd,Bam Bam Bigelow,25,Audio BRGNDI / EightyHD,2022-01-04,21036,Anoyd,37,,02:45,0.363,0.69,0.486,0.0,9,0.103,-9.264,0,0.548,92.472,4,0.361,Bam Bam Bigelow,33,USLD91735407,1,https://open.spotify.com/track/3JmKlmqywkN5qICubJLgzr,stream,true,https://open.spotify.com/artist/6zmyeByNsfskQHKnJT0F9L,"Deep Underground Hip Hop, Soul Flow",https://open.spotify.com/album/0EVhJ3gi5sGMZmT6VXxp1N,808391133228,single,Oskar
2023-11-27T18:28:51Z,Anoyd,Point God (feat. Marlon Craft),28,Audio BRGNDI / EightyHD,2022-06-14,21036,Anoyd,37,Marlon Craft,02:37,0.453,0.617,0.509,0.0,7,0.158,-7.05,1,0.34,83.901,4,0.745,Point God (feat. Marlon Craft),36,USLD91737385,1,https://open.spotify.com/track/2GdalCMhRsci19qs8yjCZc,stream,true,https://open.spotify.com/artist/6zmyeByNsfskQHKnJT0F9L,"Deep Underground Hip Hop, Soul Flow",https://open.spotify.com/album/5Rj9y2OkoTogv1La20MgLG,808391144040,single,Oskar
2023-11-27T18:17:37Z,Marlon Craft,The Tunnel's End,35,"Marlon Craft, LLC",2017-08-02,149425,Marlon Craft,56,,03:16,0.223,0.6,0.925,0.0,5,0.334,-4.694,0,0.337,155.957,4,0.825,Brainiacs,36,US92U1706355,5,https://open.spotify.com/track/6pmct3YdpXBnBrf1rJs0hK,stream,true,https://open.spotify.com/artist/7MigDh04CCntQbsBvugEmb,Nyc Rap,https://open.spotify.com/album/4umoPjQzPWqEGND5E7DFcA,824833016799,album,Oskar
2023-11-25T21:27:26Z,Kali Uchis,Isolation,82,EMI,2018-04-06,6569218,Kali Uchis,86,"Tyler, The Creator & Bootsy Collins",03:27,0.301,0.702,0.659,0.00201,4,0.218,-6.766,0,0.13,79.64,4,0.843,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",84,GBUM71706492,13,https://open.spotify.com/track/1otG6j1WHNvl9WgXLWkHTo,stream,true,https://open.spotify.com/artist/1U1el3k54VvEUzo3ybLPlM,Colombian Pop,https://open.spotify.com/album/4EPQtdq6vvwxuYeQTrwDVY,00602567571209,album,Oskar
2023-11-25T20:56:34Z,Mild High Club,Skiptracing,71,Stones Throw Records,2016-08-26,541245,Mild High Club,58,,02:32,0.138,0.667,0.407,0.118,9,0.0961,-9.467,1,0.0323,73.998,4,0.551,Tesselation,61,US2S71673004,4,https://open.spotify.com/track/3BIzHNxAQbRTY4LCp1oMR1,stream,true,https://open.spotify.com/artist/5J81VungUjSVHxlPpTI9KG,"Indie Garage Rock, Neo-psychedelic",https://open.spotify.com/album/6O9YDn12I4WQxUBQE9tpnN,659457237332,album,Oskar
2023-11-24T13:42:06Z,Oppidan & Hans Glader,Gravity,38,Oppidan,2021-04-16,21430,Oppidan,43,Hans Glader,03:07,0.0584,0.834,0.871,0.696,11,0.196,-6.804,0,0.257,136.02,4,0.602,Gravity,45,GB8KE2151498,1,https://open.spotify.com/track/1rvB2pSlDi6Ct62hu4TF3A,stream,true,https://open.spotify.com/artist/338p7qzZTDJSHJzSjIZMFK,2-step,https://open.spotify.com/album/6hz94vGNPMyZJF54ZLqkc9,5056412748424,single,Oskar
2023-11-22T16:52:45Z,Oppidan,Sol,33,Oppidan,2022-05-27,21430,Oppidan,43,,04:05,0.0485,0.888,0.828,0.258,8,0.388,-3.254,0,0.433,134.994,4,0.549,Hmm Dede,27,GB8KE2205174,3,https://open.spotify.com/track/3mD50i4WZxHNjMctqCJrO0,stream,true,https://open.spotify.com/artist/338p7qzZTDJSHJzSjIZMFK,2-step,https://open.spotify.com/album/15lPBt1AceNrA7nd3s7Pcn,5056580831782,single,Oskar
2023-11-20T00:03:09Z,Camp Lo,Uptown Saturday Night,55,Arista,1997-01-28,153068,Camp Lo,43,,04:11,0.00654,0.755,0.751,0.0,0,0.0582,-7.631,1,0.273,93.058,4,0.381,Black Nostaljack AKA Come On,39,USAR19700503,13,https://open.spotify.com/track/5ETM3aBrDf45TWg9AgnWQD,stream,true,https://open.spotify.com/artist/4oLZx5FplbgfM8DEe9U8LB,"Bronx Hip Hop, East Coast Hip Hop, Jazz Rap",https://open.spotify.com/album/21EglTSwzUorpiXpMBNW2E,078221641326,album,Oskar
2023-11-19T23:37:36Z,Camp Lo,Uptown Saturday Night,55,Arista,1997-01-28,153068,Camp Lo,43,,04:00,0.0495,0.721,0.949,0.0,6,0.327,-5.685,1,0.278,83.028,4,0.835,Luchini AKA This Is It,58,USAR19700492,2,https://open.spotify.com/track/20DcrlNK0NcRknbX4wcEO4,stream,true,https://open.spotify.com/artist/4oLZx5FplbgfM8DEe9U8LB,"Bronx Hip Hop, East Coast Hip Hop, Jazz Rap",https://open.spotify.com/album/21EglTSwzUorpiXpMBNW2E,078221641326,album,Oskar
2023-11-16T11:46:50Z,Jensen Interceptor & DJ Fuckoff,"Dance Trax, Vol. 36",38,Dance Trax,2022-03-18,21306,Jensen Interceptor,30,DJ Fuckoff,05:32,0.00492,0.617,0.926,0.375,7,0.149,-7.001,1,0.0786,154.985,4,0.559,Boy U Nasty,44,UK34N1800577,4,https://open.spotify.com/track/4aVEsdnZrP2borAsVin48m,stream,true,https://open.spotify.com/artist/30eE9RmXxzCcZKTf4N2O0e,"Australian Techno, Destroy Techno",https://open.spotify.com/album/3PanJjGGUoTU6PH9y3S1PT,5054286466680,single,Oskar
2023-11-15T13:04:11Z,MCR-T & Miss Bashful,Tootsie Pop,51,Live From Earth Klub,2023-06-16,41655,MCR-T,53,Miss Bashful & DBBD,03:47,0.00182,0.849,0.581,0.103,11,0.0566,-10.77,0,0.289,153.064,4,0.75,DJ on ur face,42,DEU672300905,11,https://open.spotify.com/track/00KEbhgeQcfnlS4l8MT2pv,stream,true,https://open.spotify.com/artist/4m7q9onIm2bqhwHy9utqmw,Ghettotech,https://open.spotify.com/album/4EDYffZjJHQq6BOIPUSCKJ,4250101457340,album,Oskar
2023-11-13T21:49:06Z,DBBD & Miss Bashful,Hot European Summer,41,Cream Team,2023-05-12,12508,DBBD,46,Miss Bashful,02:52,0.147,0.718,0.664,0.548,1,0.0905,-10.086,1,0.178,163.064,4,0.548,HEIS,35,QZK6P2347837,4,https://open.spotify.com/track/3fuXRHKURHSfF3Km8Qu1nt,stream,true,https://open.spotify.com/artist/69UVGTxhvI9zrl4tVafMgC,,https://open.spotify.com/album/1cXsXMHSvJg5kPUyYzUQIh,197802025970,single,Oskar
2023-11-11T12:47:45Z,DJ MELL G,BORDERLINE,13,JUICY GANG RECORDS,2023-06-22,9538,DJ MELL G,25,,04:01,0.131,0.754,0.74,0.901,7,0.111,-12.206,1,0.071,138.028,4,0.079,BORDERLINE,20,FRX762392712,1,https://open.spotify.com/track/168uMiy76C6sXmNIpGWPlZ,stream,true,https://open.spotify.com/artist/2b7aFZjD6tpoR3fSDB9AoX,Ghettotech,https://open.spotify.com/album/4ZqY8ln8OecGqY6AefRKmF,3617221804040,single,Oskar
2023-11-11T12:24:10Z,DJ Fuckoff & DJ MELL G,JUICY CLASS,35,JUICY GANG RECORDS,2022-05-06,12483,DJ Fuckoff,30,DJ MELL G,03:52,5.1E-4,0.751,0.813,0.177,4,0.154,-8.684,0,0.0479,160.026,4,0.717,LIKE IT FAST,38,NLL562111405,2,https://open.spotify.com/track/0Fgo6P3IDErbrmTDkGxQjo,stream,true,https://open.spotify.com/artist/47fPXXrqnkQcaQ951UA3cm,Ghettotech,https://open.spotify.com/album/18jT1erX3cEk1OcGo8pDWL,8718723196239,single,Oskar
2023-11-11T12:13:46Z,Souly & overshiaat & Bovskey,Oh Mein Gott (Bovskey Version),41,overshiaat,2023-02-17,39002,Souly,56,overshiaat & Bovskey,03:56,0.0238,0.834,0.815,0.201,10,0.0837,-6.676,0,0.188,153.963,4,0.602,Oh Mein Gott - Bovskey Version,48,DEQ022370459,1,https://open.spotify.com/track/5JgS2ssMZJd1OniIu4De7p,stream,true,https://open.spotify.com/artist/1fImPZoBVjmYrBFzCHh0N3,"German Cloud Rap, German Hip Hop, German Trap",https://open.spotify.com/album/0YD7zJbOCFlbzmBZ0lr6ic,4018939539801,single,Oskar
2023-11-10T18:38:52Z,DBBD & Miss Bashful,Hard Being Hot,37,none/such,2022-11-11,12508,DBBD,46,Miss Bashful,03:40,0.00916,0.752,0.578,0.837,0,0.0929,-7.819,1,0.0498,148.036,4,0.307,Hard Being Hot,44,QZTAY2234204,1,https://open.spotify.com/track/5le32T6ZGpevk1rouFD6bT,stream,true,https://open.spotify.com/artist/69UVGTxhvI9zrl4tVafMgC,,https://open.spotify.com/album/7fW3f1aeQ6e9xnpItY9c5J,197272215178,single,Oskar
2023-11-10T16:17:40Z,DBBD & Miss Bashful,SLUT BOPZ VOL. I,46,DBBD,2022-07-19,12508,DBBD,46,Miss Bashful,03:02,4.78E-4,0.758,0.839,0.862,11,0.0783,-6.236,0,0.0572,150.034,4,0.86,Muschi Muschi,52,QZMEM2281530,1,https://open.spotify.com/track/3pqvIzV7DIS9orbtKlHAal,stream,true,https://open.spotify.com/artist/69UVGTxhvI9zrl4tVafMgC,,https://open.spotify.com/album/1bFC5vkhBXMF7Xz36e87rw,197085891750,single,Oskar
2023-11-09T13:11:43Z,The Brothers Nylon,Lofi Sauce,53,BMM Records,2022-12-16,6254,The Brothers Nylon,43,,01:44,0.88,0.748,0.495,0.938,8,0.0694,-8.498,0,0.177,125.594,4,0.79,Da Dozen,48,DEZC62136645,8,https://open.spotify.com/track/6l9U6ZmM8niYOfn1XQ8xGF,stream,true,https://open.spotify.com/artist/5WLTGcENPt84BZtmx6rt50,Lo-fi Jazzhop,https://open.spotify.com/album/58qF3qkx3l0rVxxKLjaeme,3617053536218,album,Oskar
2023-11-09T11:13:29Z,Yazmin Lacey,Morning Matters,43,Own Your Own Records,2020-03-27,107731,Yazmin Lacey,47,,03:56,0.386,0.654,0.377,0.0129,2,0.107,-9.505,1,0.177,82.113,4,0.302,Own Your Own,48,QMFME1983227,1,https://open.spotify.com/track/3v7IwjkgOvcdoT0Odgrwzc,stream,true,https://open.spotify.com/artist/2datC2OML2YxykP6vnDRmg,"Alternative R&b, Indie Soul, Jazz Pop",https://open.spotify.com/album/5Blcv1aeBSSVLkOcpR280c,3616848175618,single,Oskar
2023-11-08T13:21:21Z,Oscar Jerome,Do You Really,41,Au Contraire Music,2018-07-04,81007,Oscar Jerome,43,,03:30,0.296,0.652,0.909,0.00205,10,0.269,-5.506,0,0.179,173.824,4,0.868,Do You Really,48,TCADR1839310,1,https://open.spotify.com/track/4vt4JoGfQ1QaDeHXKxTpUI,stream,true,https://open.spotify.com/artist/39cDMNnxwjrKJE1dyt47jh,"Indie Jazz, Indie Soul, Uk Contemporary Jazz",https://open.spotify.com/album/176nPDYntjkybucUj1VlJt,859727163723,single,Oskar
2023-11-03T07:09:56Z,Sam Wills & Kofi Stone & Jake Milliner,Sweet Distraction,27,MNRK Music,2022-11-25,76666,Sam Wills,53,Kofi Stone & Jake Milliner,02:51,0.679,0.814,0.33,1.97E-4,11,0.106,-7.535,0,0.342,85.057,4,0.685,Sweet Distraction,34,US5ED2202343,1,https://open.spotify.com/track/6oYDza5APcRR4c8w1WEAml,stream,true,https://open.spotify.com/artist/7JFinw4LobpCUjapyKvsjo,Uk Contemporary R&b,https://open.spotify.com/album/6dEK6JiVB7DoalHiMayTsb,638812834423,single,Oskar
2023-11-03T01:51:42Z,The Alchemist,The Food Villain,61,ALC,2020-10-25,609909,The Alchemist,70,Action Bronson,01:22,0.451,0.508,0.6,4.3E-4,11,0.357,-9.632,0,0.338,153.022,4,0.337,I Hate Everything (feat. Action Bronson),68,USUYG1338194,9,https://open.spotify.com/track/67eqrRkxp2ED26CEqvqbDv,stream,true,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,"Alternative Hip Hop, Drumless Hip Hop, Hip Hop, Instrumental Hip Hop, West Coast Rap",https://open.spotify.com/album/7AodQt6yKbtY1MBGfz5z4V,194690357633,album,Oskar
2023-11-02T20:05:19Z,Aviram,All My Love's In Vain,52,Kame'a,2023-02-07,23733,Aviram,40,,03:30,0.22,0.474,0.72,0.0,4,0.257,-7.106,0,0.046,163.871,4,0.681,It takes a lot to try,57,IL6192303880,3,https://open.spotify.com/track/4IHvLuXVpzbdLtOw5vCYun,stream,true,https://open.spotify.com/artist/7qRREBnshFcjRrO934sLF8,,https://open.spotify.com/album/2cIIdcLbsuSv5w7lCI4xx4,3617220728422,album,Oskar
2023-11-01T22:55:46Z,De La Soul,Buhloone Mindstate,56,AOI Records,1993-09-21,974985,De La Soul,60,,04:15,0.0747,0.836,0.693,2.98E-4,3,0.117,-7.02,1,0.289,95.923,4,0.538,Breakadawn,61,QMMEH2200184,13,https://open.spotify.com/track/2WyLyygONxNBVtXCRLMjFY,stream,true,https://open.spotify.com/artist/1Z8ODXyhEBi3WynYw0Rya6,"East Coast Hip Hop, Golden Age Hip Hop, Hip Hop, Jazz Rap",https://open.spotify.com/album/4ajtfXfaqumfNlJDTVjhOd,810098503112,album,Oskar
2023-10-30T14:04:57Z,Underground Canopy & Bluestaeb & S. Fidelity,Bluestaeb and S. Fidelity Present Underground Canopy,53,MENACE,2020-01-31,9423,Underground Canopy,41,Bluestaeb & S. Fidelity,01:15,0.48,0.566,0.223,0.813,8,0.159,-11.718,1,0.21,192.365,4,0.519,Decisions,48,US25X2000167,4,https://open.spotify.com/track/2CPfnmEpis2dwk81jAXxtg,stream,true,https://open.spotify.com/artist/7k7AFLI13ChqpIlQGI1lJo,Uk Contemporary Jazz,https://open.spotify.com/album/65KbJhk8V9QLLW5X6gcRSw,669158544790,album,Oskar
2023-10-29T18:00:14Z,Vel Nine,Trophy Wife,27,Vel The Wonder,2020-11-06,23905,Vel Nine,32,Zzay,03:18,0.0199,0.639,0.616,0.0,9,0.0733,-8.779,1,0.285,84.068,4,0.517,Got Me Like Me,21,CA5KR2099768,12,https://open.spotify.com/track/68X0OL07P5KbwIZSmpJXkp,stream,true,https://open.spotify.com/artist/6Dcufc8lKB2eVG5JKnT5fZ,"Alternative R&b, Socal Indie",https://open.spotify.com/album/7hkl9JMFn7UgYuQq1Vaosy,735119676029,album,Oskar
2023-10-29T17:56:00Z,Vel Nine,Trophy Wife,27,Vel The Wonder,2020-11-06,23905,Vel Nine,32,,03:17,0.392,0.68,0.602,0.0,11,0.0698,-8.168,1,0.168,74.22,4,0.397,Mariposa,18,CA5KR2099767,11,https://open.spotify.com/track/4cF2HEW8kuB75T2864jevZ,stream,true,https://open.spotify.com/artist/6Dcufc8lKB2eVG5JKnT5fZ,"Alternative R&b, Socal Indie",https://open.spotify.com/album/7hkl9JMFn7UgYuQq1Vaosy,735119676029,album,Oskar
